compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
195	P117594918	-210.254	-211.129	-209.058	-114.66	-88.23	P117594918	-46.7522	-5	adenine	4TZX
196	P117751977	-238.134	-246.401	-243.148	-513.02	-495.02	P117751977	-45.4119	-5	adenine	4TZX
197	P117751977	-224.471	-223.491	-230.018	-496.15	-499.94	P117751977	-44.3424	-5	adenine	4TZX
198	P117751977	-265.175	-259.662	-267.867	-914.15	-868.31	P117751977	-43.8683	-5	adenine	4TZX
199	P118224946	-371.462	-392.952	-395.954	-5464.96	-5422.25	P118224946	-55.7033	-6	adenine	4TZX
200	P118224946	-372.128	-391.9	-396.863	-5464.96	-5422.25	P118224946	-55.5459	-6	adenine	4TZX
201	P118224946	-372.845	-393.595	-396.879	-5464.96	-5422.25	P118224946	-55.3161	-6	adenine	4TZX
202	P121825487	-220.558	-246.052	-247.14	-5924.98	-5784.02	P121825487	-43.9199	-5	adenine	4TZX
203	P121825487	-219.176	-247.069	-247.346	-5825.18	-5680.98	P121825487	-43.7726	-5	adenine	4TZX
204	P121825487	-221.372	-247.132	-247.839	-5924.98	-5784.02	P121825487	-43.7565	-5	adenine	4TZX
205	P121991601	-259.359	-264.883	-266.048	-231.67	-126.3	P121991601	-59.9401	-6	adenine	4TZX
206	P121991601	-256.932	-259.024	-260.762	-231.86	-126.47	P121991601	-58.5163	-6	adenine	4TZX
207	P121991601	-256.668	-256.184	-259.634	-231.86	-126.47	P121991601	-57.5007	-6	adenine	4TZX
208	P123254707	-218.455	-228.222	-227.281	-1385.88	-1359.39	P123254707	-52.9099	-6	adenine	4TZX
209	P123254707	-208.753	-220.53	-213.987	-1515.9	-1468.63	P123254707	-52.4619	-6	adenine	4TZX
210	P123254707	-217.657	-225.412	-226.358	-1383.79	-1355.66	P123254707	-52.1881	-6	adenine	4TZX
211	P123387399	-245.622	-246.763	-255.228	-543.13	-457.19	P123387399	-46.6462	-5	adenine	4TZX
212	P123387399	-249.236	-255.956	-261.796	-305.2	-229.86	P123387399	-46.5517	-5	adenine	4TZX
213	P123387399	-245.577	-248.915	-255.316	-543.13	-457.19	P123387399	-46.4665	-5	adenine	4TZX
214	P123387402	-258.215	-256.012	-267.115	-377.65	-290.84	P123387402	-48.9494	-5	adenine	4TZX
215	P123387402	-257.684	-256.201	-267.483	-377.65	-290.84	P123387402	-48.7774	-5	adenine	4TZX
216	P123387402	-258.465	-257.015	-267.515	-366.92	-282.05	P123387402	-48.7307	-5	adenine	4TZX
217	P123406382	-122.753	-127.996	-127.348	-298.81	-332.5	P123406382	-42.9818	-5	adenine	4TZX
218	P123406382	-212.781	-211.12	-209.554	-967.64	-934.31	P123406382	-41.6013	-6	adenine	4TZX
219	P123406382	-213.526	-211.269	-211.501	-967.64	-934.31	P123406382	-41.5588	-6	adenine	4TZX
220	P125443838	-143.809	-150.875	-150.939	-687.43	-690.36	P125443838	-36.063	-5	adenine	4TZX
221	P125443838	-145.085	-152.901	-153.022	-666.64	-668.75	P125443838	-35.4934	-5	adenine	4TZX
222	P125443838	-170.745	-172.64	-175.094	-650.64	-618.75	P125443838	-35.423	-6	adenine	4TZX
223	P12618448	-313.908	-329.166	-330.518	-4109.62	-4014.22	P12618448	-60.7606	-6	adenine	4TZX
224	P12618448	-312.833	-326.318	-329.73	-4105.18	-4009.65	P12618448	-60.5602	-6	adenine	4TZX
225	P12618448	-296.58	-304.54	-302.343	-3732.2	-3641.47	P12618448	-59.4001	-6	adenine	4TZX
226	P126500777	-260.569	-269.088	-275.968	-1132.89	-1069.27	P126500777	-42.8945	-5	adenine	4TZX
227	P126500777	-264.222	-270.729	-279.347	-1132.89	-1069.27	P126500777	-42.8723	-5	adenine	4TZX
228	P126500777	-260.629	-269.014	-276.476	-1132.89	-1069.27	P126500777	-42.8526	-5	adenine	4TZX
229	P128031521	-173.276	-180.011	-181.129	-791.66	-755.71	P128031521	-41.6921	-5	adenine	4TZX
230	P128031521	-165.545	-169.88	-168.499	-805.79	-771.7	P128031521	-40.5519	-5	adenine	4TZX
231	P128031521	-173.495	-177.113	-178.413	-781.66	-743.44	P128031521	-39.0022	-5	adenine	4TZX
232	P128795404	-204.833	-223.765	-225.12	-430.67	-361.69	P128795404	-49.6663	-5	adenine	4TZX
233	P128795404	-249.945	-265.983	-271.208	-752.06	-674.18	P128795404	-47.5428	-5	adenine	4TZX
