compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
420	P135363290	-150.421	-149.571	-156.559
421	P135416025	-191.066	-202.673	-202.916
422	P135416025	-190.781	-200.896	-201.608
423	P135416025	-191.334	-201.412	-202.419
424	P135625956	-254.116	-257.225	-264.633
425	P135625956	-251.734	-255.686	-263.038
426	P135625956	-255.479	-256.765	-265.056
427	P135648622	-262.207	-282.055	-278.441
428	P135648622	-260.793	-280.609	-277.684
429	P135648622	-243.879	-258.281	-258.275
430	P135688421	-233.008	-241.762	-252.252
431	P135688421	-213.435	-221.951	-224.805
432	P135688421	-234.016	-243.829	-254.477
433	P135822850	-154.288	-172.045	-171.958
434	P135822850	-158.47	-174.896	-173.848
435	P135822850	-154.621	-172.142	-171.057
436	P135988194	-259.409	-261.392	-280.015
437	P135988194	-286.741	-293.852	-310.703
438	P135988194	-253.6	-257.403	-275.408
439	P136004391	-209.097	-217.618	-220.775
440	P136004391	-158.613	-157.82	-162.845
441	P136004391	-227.562	-235.224	-240.122
442	P136023713	-175.697	-173.935	-178.65
443	P136023713	-174.466	-174.448	-177.504
444	P136023713	-219.587	-230.035	-232.552
445	P136172721	-294.133	-312.006	-319.203
446	P136172721	-294.913	-312.597	-318.559
447	P136172721	-293.23	-312.959	-318.471
448	P136172723	-319.681	-336.421	-339.35
449	P136172723	-319.743	-336.991	-340.164
450	P136172723	-320.103	-336.699	-340.759
451	P136187106	-268.817	-278.208	-287.362
452	P136187106	-268.147	-277.217	-285.874
453	P136187106	-268.455	-277.532	-286.26
454	P136187313	-307.165	-324.552	-334.229
455	P136187313	-308.162	-324.768	-334.129
456	P136187313	-306.876	-325.16	-335.237
457	P136190992	-274.685	-295.285	-303.525
458	P136190992	-276.051	-297.048	-303.788
459	P136190992	-275.38	-296.52	-302.233
460	P136208231	-334.322	-354.422	-361.443
461	P136208231	-336.421	-354.487	-363.149
462	P136208231	-336.739	-355.621	-363.209
463	P136208459	-306.802	-324.959	-328.583
464	P136208459	-310.426	-327.528	-331.346
465	P136208459	-309.751	-326.039	-330.615
466	P136208555	-309.894	-326.031	-335.94
467	P136208555	-308.951	-324.666	-334.925
468	P136208555	-305.761	-322.876	-333.572
469	P136260037	-121.241	-126.859	-122.824
470	P136260037	-117.942	-124.812	-119.748
471	P136260037	-124.041	-131.911	-129.786
472	P136260061	-162.309	-165.407	-165.241
473	P136260061	-158.181	-161.053	-161.957
474	P136260061	-140.55	-138.843	-138.859
475	P136266612	-272.615	-285.882	-301.581
476	P136266612	-270.719	-283.245	-296.615
477	P136266612	-271.594	-283.384	-298.843
478	P136450499	-208.788	-214.278	-215.407
479	P136450499	-211.599	-217.003	-218.81
480	P136450499	-209.292	-213.455	-214.367
481	P136450765	-136.422	-133.563	-132.336
482	P136450765	-242.025	-238.988	-241.59
483	P136450765	-241.987	-239.17	-241.047
484	P136516744	-264.485	-255.245	-277.789
485	P136516744	-242.342	-248.853	-252.153
486	P136516744	-249.443	-253.19	-256.093
487	P136543364	-244.964	-266.679	-268.18
488	P136543364	-244.006	-266.716	-267.522
489	P136543364	-245.651	-267.742	-270.508
490	P136543504	-168.049	-170.146	-176.999
491	P136543504	-169.956	-172.264	-177.676
492	P136543504	-166.408	-168.715	-176.702
493	P136606442	-282.623	-305.391	-305.204
494	P136606442	-210.648	-217.12	-224.521
495	P136606442	-204.43	-208.443	-213.418
496	P136618838	-150.344	-162.294	-162.135
497	P136618838	-156.382	-166.445	-170.155
498	P136618838	-144.013	-154.526	-157.35
499	P136897612	-302.046	-315.506	-319.409
500	P136897612	-287.352	-307.67	-305.916
501	P136897612	-302.724	-314.456	-317.521
502	P137017646	-367.716	-389.754	-392.592
503	P137017646	-368.131	-389.579	-391.61
504	P137017646	-364.974	-384.552	-386.569
505	P137017648	-367.266	-384.752	-393.589
506	P137017648	-368.801	-386.377	-395.035
507	P137017648	-368.352	-385.976	-394.97
508	P137104234	-212.732	-219.404	-225.577
509	P137104234	-185.417	-198.505	-205.132
510	P137104234	-207.889	-214.72	-221.389
511	P137159987	-219.102	-219.381	-227.908
512	P137159987	-226.179	-235.066	-234.624
513	P137159987	-193.763	-196.036	-195.789
514	P137315312	-202.15	-210.171	-215.847
515	P137315312	-182.7	-176.827	-178.938
516	P137315312	-200.346	-211.277	-212.185
517	P137317917	-180.61	-179.729	-187.395
518	P137317917	-187.785	-190.698	-195.84
519	P137317917	-188.731	-191.391	-194.478
520	P137721766	-185.348	-188.658	-194.438
521	P137721766	-189.39	-191.67	-194.365
522	P137721766	-188.486	-191.045	-194.425
523	P137722453	-166.345	-177.271	-175.0
524	P137722453	-166.541	-177.227	-175.349
525	P137722453	-164.843	-174.633	-173.304
526	P137755480	-242.686	-258.854	-259.864
527	P137755480	-135.263	-128.507	-140.98
528	P137755480	-248.93	-261.28	-264.276
529	P137848586	-283.515	-287.032	-293.526
530	P137848586	-263.789	-279.234	-285.708
531	P137848586	-286.97	-294.606	-297.809
532	P137853014	-254.402	-267.672	-274.156
533	P137853014	-253.772	-266.693	-272.901
534	P137853014	-256.386	-268.335	-275.202
535	P142916272	-176.909	-179.219	-186.063
536	P142916272	-184.913	-193.747	-201.553
537	P142916272	-193.857	-199.799	-203.064
538	P150368952	-232.821	-263.815	-267.786
539	P150368952	-232.267	-262.309	-267.198
540	P150368952	-235.992	-266.779	-270.476
541	P150397825	-184.736	-188.188	-192.258
542	P150397825	-189.018	-189.434	-198.365
543	P150397825	-187.173	-185.158	-191.739
544	P150510098	-144.632	-153.535	-148.158
545	P150510098	-143.373	-151.038	-146.58
546	P150510098	-146.442	-152.904	-147.863
547	P150927401	-216.147	-228.984	-230.655
548	P150927401	-215.378	-228.615	-230.648
549	P150927401	-203.792	-210.711	-211.326
550	P151016908	-347.528	-359.307	-362.155
551	P151016908	-348.43	-358.79	-362.311
552	P151016908	-347.513	-359.268	-363.568
553	P151020785	-338.22	-354.112	-351.192
554	P151020785	-194.823	-198.245	-196.905
