compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
508	P129629388	-202.472	-211.383	-210.644
509	P129629388	-205.51	-213.84	-213.097
510	P129629388	-200.339	-207.343	-204.223
511	P129681789	-180.646	-193.342	-194.299
512	P129681789	-179.6	-193.166	-194.565
513	P129681789	-178.117	-191.831	-193.798
514	P129681815	-174.886	-183.799	-184.651
515	P129681815	-153.037	-159.43	-163.078
516	P129681815	-171.35	-180.722	-181.581
517	P129686358	-170.04	-171.587	-171.05
518	P129686358	-164.373	-168.376	-168.67
519	P129686358	-162.17	-165.428	-167.156
520	P129688943	-251.092	-255.532	-260.199
521	P129688943	-250.759	-255.088	-260.253
522	P129688943	-252.955	-257.534	-263.804
523	P129692597	-180.287	-180.645	-180.64
524	P129692597	-200.238	-201.51	-201.384
525	P129692597	-199.999	-203.171	-202.011
526	P129746241	-271.966	-278.599	-281.979
527	P129746241	-256.053	-257.204	-260.773
528	P129746241	-257.864	-257.06	-261.419
529	P129929621	-160.544	-150.95	-154.516
530	P129929621	-194.081	-194.687	-193.89
531	P129929621	-195.591	-195.979	-194.403
532	P129929622	-155.432	-149.01	-152.087
533	P129929622	-208.212	-212.223	-209.076
534	P129929622	-204.831	-211.866	-209.757
535	P129929721	-261.429	-264.132	-265.651
536	P129929721	-262.345	-264.031	-265.604
537	P129929721	-260.684	-265.336	-264.222
538	P129929962	-342.183	-355.187	-357.183
539	P129929962	-339.01	-352.897	-354.798
540	P129929962	-293.71	-303.413	-302.897
541	P129931351	-277.932	-299.248	-298.72
542	P129931351	-262.575	-280.843	-279.984
543	P129931351	-278.194	-300.654	-300.02
544	P129931357	-306.194	-327.133	-337.014
545	P129931357	-315.318	-332.348	-345.564
546	P129931357	-327.734	-360.316	-363.784
547	P129933576	-166.83	-161.525	-165.858
548	P129933576	-263.301	-269.627	-274.61
549	P129933576	-257.437	-270.74	-271.835
550	P129948141	-278.414	-291.427	-291.969
551	P129948141	-258.145	-266.211	-264.76
552	P129948141	-201.671	-199.914	-207.106
553	P129971863	-108.882	-117.364	-112.309
554	P129971863	-197.965	-199.432	-212.286
555	P129971863	-197.547	-198.842	-212.043
556	P129973817	-179.969	-183.254	-186.488
557	P129973817	-178.423	-182.599	-187.499
558	P129973817	-179.662	-182.872	-186.788
559	P129989658	-287.561	-315.179	-315.264
560	P129989658	-289.691	-316.989	-318.181
561	P129989658	-270.348	-285.326	-288.403
562	P130114933	-250.385	-252.532	-257.294
563	P130114933	-250.985	-252.793	-257.063
564	P130114933	-257.265	-269.296	-275.251
565	P130143864	-237.143	-241.042	-245.928
566	P130143864	-157.721	-161.275	-159.259
567	P130143864	-175.429	-178.681	-183.266
568	P130147805	-177.203	-184.903	-182.472
569	P130147805	-175.418	-186.575	-182.626
570	P130147805	-180.732	-187.316	-184.522
571	P130201827	-374.91	-402.112	-405.689
572	P130201827	-350.32	-367.045	-372.299
573	P130201827	-357.746	-372.102	-376.672
574	P130258174	-129.132	-133.435	-133.852
575	P130258174	-113.15	-116.838	-118.285
576	P130258174	-116.153	-117.134	-119.588
577	P130262368	-293.757	-313.766	-313.833
578	P130262368	-284.125	-299.171	-302.336
579	P130262368	-286.138	-301.287	-303.537
580	P130288732	-134.659	-133.827	-136.473
581	P130288732	-134.372	-136.11	-136.288
582	P130288732	-134.997	-134.988	-135.809
583	P130311087	-198.195	-205.021	-208.726
584	P130311087	-174.548	-177.129	-179.381
585	P130311087	-187.634	-190.9	-188.859
586	P130426553	-319.403	-324.875	-329.746
587	P130426553	-274.349	-294.879	-283.386
588	P130426553	-305.404	-307.974	-315.508
589	P130489909	-231.63	-238.431	-240.733
590	P130489909	-236.559	-244.745	-244.408
591	P130489909	-236.781	-245.334	-246.235
592	P130563842	-248.875	-252.915	-257.814
593	P130563842	-249.923	-252.438	-259.473
594	P130563842	-250.721	-255.105	-257.54
595	P130731651	-352.687	-372.887	-382.407
596	P130731651	-354.07	-374.522	-384.704
597	P130731651	-355.643	-372.832	-384.74
598	P130740652	-320.556	-340.129	-345.369
599	P130740652	-357.751	-377.016	-384.044
600	P130740652	-323.068	-338.04	-347.378
601	P130748312	-208.485	-211.395	-212.431
602	P130748312	-207.681	-211.648	-212.722
603	P130748312	-208.095	-212.032	-212.576
604	P130748316	-221.531	-233.511	-236.901
605	P130748316	-221.364	-235.13	-236.694
606	P130748316	-221.751	-234.595	-235.753
