compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
176	P09964906	-279.642	-290.681	-298.957	-420.89	-398.2	P09964906	-65.2319	-6	FMN	2YIE
177	P09964906	-291.684	-304.927	-314.933	-965.24	-924.13	P09964906	-62.2467	-6	FMN	2YIE
178	P10016483	-294.17	-315.54	-317.352	-1809.27	-1733.33	P10016483	-76.7129	-6	FMN	2YIE
179	P10016483	-321.791	-340.811	-346.9	-1713.9	-1636.41	P10016483	-75.6928	-6	FMN	2YIE
180	P10016483	-301.288	-318.381	-328.867	-1726.86	-1652.03	P10016483	-73.505	-6	FMN	2YIE
181	P100408260	-221.325	-236.858	-230.032	-2074.45	-2007.88	P100408260	-71.1613	-6	FMN	2YIE
182	P100408260	-222.396	-236.716	-234.453	-2067.37	-2000.65	P100408260	-61.8611	-6	FMN	2YIE
183	P100408260	-218.837	-242.776	-245.154	-2456.45	-2362.58	P100408260	-60.1596	-6	FMN	2YIE
184	P10041333	-247.89	-256.216	-257.844	-68.74	-10.24	P10041333	-55.8428	-6	FMN	2YIE
185	P10041333	-300.075	-313.032	-312.81	-175.3	-124.56	P10041333	-55.3579	-6	FMN	2YIE
186	P10041333	-313.345	-327.252	-321.463	-316.72	-254.48	P10041333	-54.0161	-6	FMN	2YIE
187	P100471755	-310.093	-334.293	-338.407	-1816.37	-1734.14	P100471755	-61.2302	-6	FMN	2YIE
188	P100471755	-314.006	-333.62	-338.871	-1706.4	-1628.75	P100471755	-60.061	-6	FMN	2YIE
189	P100471755	-270.233	-298.549	-285.204	-1449.7	-1414.52	P100471755	-58.6195	-6	FMN	2YIE
190	P100730401	-257.712	-278.161	-283.851	-1918.34	-1830.25	P100730401	-69.3835	-6	FMN	2YIE
191	P100730401	-259.676	-282.007	-283.498	-1980.92	-1890.22	P100730401	-67.9519	-6	FMN	2YIE
192	P100730401	-262.991	-288.542	-281.718	-1924.94	-1840.59	P100730401	-65.9913	-6	FMN	2YIE
193	P100904886	-242.61	-252.124	-254.75	-2369.03	-2324.62	P100904886	-80.5075	-6	FMN	2YIE
194	P100904886	-224.738	-232.42	-240.617	-1614.94	-1583.42	P100904886	-79.0666	-6	FMN	2YIE
195	P100904886	-266.102	-284.578	-282.159	-2783.4	-2722.74	P100904886	-78.9467	-6	FMN	2YIE
196	P10167152	-224.092	-228.225	-232.913	-2131.27	-2114.16	P10167152	-84.9449	-6	FMN	2YIE
197	P10167152	-216.924	-223.545	-230.434	-2166.71	-2154.51	P10167152	-83.308	-6	FMN	2YIE
198	P10167152	-216.1	-224.333	-231.123	-2198.86	-2184.98	P10167152	-83.2126	-6	FMN	2YIE
199	P10192443	-283.79	-295.709	-314.233	-2134.53	-2137.0	P10192443	-88.6585	-6	FMN	2YIE
200	P10192443	-266.628	-279.523	-288.052	-1533.29	-1542.31	P10192443	-87.5705	-6	FMN	2YIE
201	P10192443	-287.113	-298.074	-302.967	-2480.9	-2493.81	P10192443	-87.2939	-6	FMN	2YIE
202	P10217508	-211.846	-217.561	-222.458	-1706.21	-1698.25	P10217508	-80.0619	-6	FMN	2YIE
203	P10217508	-202.994	-215.152	-220.632	-1694.21	-1680.11	P10217508	-78.409	-6	FMN	2YIE
204	P10217508	-205.218	-211.205	-218.731	-1659.61	-1647.91	P10217508	-77.1677	-6	FMN	2YIE
205	P102454077	-265.62	-292.17	-296.874	-2515.98	-2426.88	P102454077	-81.2119	-6	FMN	2YIE
206	P102454077	-261.639	-278.097	-278.222	-2164.15	-2078.87	P102454077	-74.4971	-6	FMN	2YIE
