compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
619	P13170971	-247.017	-261.838	-257.333
620	P13170971	-247.943	-265.598	-263.169
621	P13170971	-245.389	-262.989	-259.802
622	P131932630	-245.439	-263.717	-257.372
623	P131932630	-245.396	-265.392	-257.326
624	P131932630	-246.416	-266.002	-259.082
625	P132064226	-307.298	-320.97	-327.678
626	P132064226	-311.971	-321.71	-330.154
627	P132064226	-309.345	-323.704	-329.25
628	P132207676	-272.188	-283.089	-285.227
629	P132207676	-252.87	-264.923	-272.747
630	P132207676	-237.321	-243.849	-248.788
631	P133896572	-296.086	-302.181	-313.048
632	P133896572	-281.415	-298.568	-303.736
633	P133896572	-314.098	-323.491	-323.08
634	P133997385	-228.805	-247.117	-247.9
635	P133997385	-281.401	-303.234	-299.853
636	P133997385	-283.183	-306.14	-300.954
637	P134038159	-143.13	-147.68	-143.216
638	P134038159	-127.547	-128.183	-124.832
639	P134038159	-142.294	-146.666	-142.411
640	P134118939	-141.133	-154.256	-147.544
641	P134118939	-148.345	-153.319	-160.507
642	P134118939	-142.706	-147.506	-149.638
643	P134120876	-137.67	-140.357	-143.495
644	P134120876	-136.324	-141.036	-142.725
645	P134120876	-137.397	-140.912	-143.536
646	P134247326	-161.529	-160.455	-160.829
647	P134247326	-161.848	-159.601	-159.9
648	P134247326	-161.143	-158.957	-159.29
649	P134294437	-162.514	-172.237	-173.442
650	P134294437	-155.105	-157.971	-159.177
651	P134294437	-159.424	-171.998	-168.308
652	P134720856	-372.43	-384.745	-387.615
653	P134720856	-370.358	-383.397	-385.353
654	P134720856	-357.933	-363.332	-369.786
655	P13546879	-333.159	-360.355	-361.379
656	P13546879	-279.697	-279.948	-287.039
657	P13546879	-331.831	-349.916	-357.081
658	P13573144	-245.007	-250.249	-252.91
659	P13573144	-245.805	-251.363	-254.182
660	P13573144	-255.713	-272.515	-275.607
661	P136604582	-197.602	-200.861	-201.791
662	P136604582	-199.879	-203.967	-204.572
663	P136604582	-199.777	-204.231	-205.216
664	P136825623	-239.511	-241.102	-247.453
665	P136825623	-239.845	-241.963	-247.867
666	P136825623	-239.844	-240.875	-247.169
667	P136897171	-188.532	-197.855	-199.669
668	P136897171	-171.54	-166.647	-175.401
669	P136897171	-168.114	-174.644	-179.195
670	P137029384	4.398	-12.033	-12.703
671	P137029384	5.093	-12.507	-11.987
672	P137029384	6.066	-10.857	-11.223
673	P137029388	70.336	53.638	53.114
674	P137029388	70.167	54.649	55.745
675	P137029388	69.886	53.231	53.269
676	P137331635	-186.946	-199.379	-201.02
677	P137331635	-189.157	-202.622	-202.285
678	P137331635	-186.634	-199.132	-200.976
679	P13733608	-206.82	-216.477	-227.098
680	P13733608	-218.311	-226.446	-232.344
681	P13733608	-213.87	-225.144	-231.676
682	P137426983	-163.231	-172.506	-173.175
683	P137426983	-149.401	-151.885	-152.116
684	P137426983	-155.29	-158.892	-159.046
685	P137778425	-296.042	-295.594	-295.929
686	P137778425	-296.792	-296.288	-296.031
687	P137778425	-296.11	-300.88	-300.624
688	P137930428	-286.996	-299.732	-299.28
689	P137930428	-293.497	-301.809	-299.513
690	P137930428	-294.924	-301.907	-299.13
691	P138298723	-243.927	-254.816	-260.507
692	P138298723	-246.25	-258.044	-263.754
693	P138298723	-251.726	-252.014	-263.467
694	P138417463	-211.736	-229.115	-224.443
695	P138417463	-210.728	-229.034	-224.963
696	P138417463	-212.116	-228.82	-223.836
697	P138589499	-314.409	-338.417	-331.38
698	P138589499	-317.921	-343.78	-336.356
699	P138589499	-281.492	-289.875	-287.593
700	P13960996	-236.454	-246.873	-249.105
701	P13960996	-242.932	-260.741	-259.888
702	P13960996	-233.588	-245.796	-246.134
703	P139640089	-243.486	-248.745	-248.437
704	P139640089	-239.631	-248.685	-254.488
705	P139640089	-240.83	-245.24	-246.733
706	P13977539	-312.184	-330.515	-326.944
707	P13977539	-260.066	-264.842	-269.782
708	P13977539	-302.619	-317.736	-315.643
709	P139903979	-287.188	-315.175	-324.189
710	P139903979	-284.031	-307.73	-313.797
711	P139903979	-286.603	-315.827	-322.022
712	P139963816	-307.896	-335.317	-345.07
713	P139963816	-308.92	-336.976	-344.489
714	P139963816	-306.494	-326.7	-327.463
715	P14003223	-155.403	-175.374	-181.836
716	P14003223	-155.629	-167.647	-174.076
717	P14003223	-175.769	-193.65	-199.277
718	P140091493	-257.269	-270.679	-275.957
719	P140091493	-257.772	-270.158	-275.938
720	P140091493	-255.478	-274.804	-285.779
721	P140142901	-155.689	-161.257	-167.946
722	P140142901	-155.548	-161.258	-167.241
723	P140142901	-155.73	-159.072	-165.442
724	P140612614	-294.127	-318.94	-320.388
725	P140612614	-295.01	-322.788	-318.084
726	P140612614	-234.231	-252.557	-242.316
727	P140670807	-284.55	-293.184	-300.673
728	P140670807	-297.729	-313.527	-315.976
729	P140670807	-287.427	-303.711	-309.656
730	P140898709	-178.397	-197.211	-199.87
731	P140898709	-180.198	-197.53	-208.278
732	P140898709	-175.123	-197.246	-202.348
733	P140932705	-144.5	-161.742	-152.033
734	P140932705	-147.489	-162.579	-154.037
735	P140932705	-143.064	-155.446	-150.037
736	P14110114	-341.791	-359.092	-363.28
737	P14110114	-343.594	-358.91	-368.336
738	P14110114	-335.15	-337.527	-343.48
739	P141130204	-301.995	-317.492	-322.127
740	P141130204	-320.097	-331.903	-338.781
741	P141130204	-314.347	-327.879	-332.815
742	P141236738	-163.282	-169.08	-174.736
743	P141236738	-162.512	-169.09	-174.37
744	P141236738	-162.738	-169.037	-174.459
745	P141506005	-215.897	-223.727	-223.84
746	P141506005	-216.064	-223.388	-224.662
747	P141506005	-217.957	-228.625	-229.775
748	P141655139	-154.451	-157.845	-157.04
749	P141655139	-155.416	-159.112	-158.576
750	P141655139	-153.404	-157.546	-156.968
751	P141666173	-226.239	-237.139	-243.874
752	P141666173	-248.587	-255.69	-266.384
753	P141666173	-248.423	-268.009	-269.123
754	P141724237	-217.982	-220.657	-231.654
755	P141724237	-214.097	-230.39	-236.453
756	P141724237	-204.253	-208.892	-211.208
757	P141749863	-205.371	-215.474	-216.673
758	P141749863	-212.674	-226.136	-222.381
759	P141749863	-213.303	-226.1	-223.801
760	P14196163	-236.792	-262.663	-258.327
761	P14196163	-237.808	-265.405	-261.618
762	P14196163	-207.212	-204.45	-208.022
763	P143139121	-282.315	-299.885	-305.873
764	P143139121	-279.673	-296.863	-303.286
765	P143139121	-281.948	-299.987	-305.135
766	P143450539	-236.05	-235.023	-239.264
767	P143450539	-236.812	-234.64	-238.801
768	P143450539	-270.249	-294.504	-291.078
769	P143660596	-160.165	-166.877	-168.689
770	P143660596	-160.023	-166.155	-168.154
771	P143660596	-152.869	-156.233	-155.105
772	P143660598	-155.679	-163.544	-160.358
773	P143660598	-156.969	-160.078	-159.5
774	P143660598	-154.649	-164.405	-160.357
775	P143828851	-266.807	-296.64	-293.807
776	P143828851	-299.439	-324.914	-319.928
777	P143828851	-289.069	-314.397	-316.462
778	P143839170	-191.967	-202.036	-198.278
779	P143839170	-191.86	-202.767	-199.311
780	P143839170	-190.142	-197.149	-197.867
781	P14388679	-267.625	-277.017	-288.02
782	P14388679	-255.962	-252.136	-254.839
783	P14388679	-250.164	-256.868	-265.182
784	P143983296	-102.783	-107.052	-106.729
785	P143983296	-98.092	-103.174	-103.764
786	P143983296	-102.381	-107.419	-106.823
787	P143997125	-211.353	-224.738	-228.684
788	P143997125	-198.885	-215.776	-212.559
789	P143997125	-196.944	-205.047	-209.543
790	P144296713	-224.92	-228.105	-232.436
791	P144296713	-234.41	-251.123	-256.836
792	P144296713	-240.654	-259.62	-261.251
793	P144298758	-201.582	-210.717	-218.137
794	P144298758	-220.007	-227.255	-232.833
795	P144298758	-204.143	-213.195	-218.486
796	P144373135	-276.371	-300.092	-299.368
797	P144373135	-256.908	-264.78	-272.638
798	P144373135	-287.66	-314.387	-309.08
799	P144413889	-154.181	-162.315	-165.157
800	P144413889	-148.567	-156.874	-161.753
801	P144413889	-161.503	-177.741	-173.576
802	P144640514	-290.762	-316.828	-315.476
803	P144640514	-287.651	-310.654	-312.126
804	P144640514	-288.605	-311.281	-312.729
805	P144648301	-304.326	-321.505	-320.557
806	P144648301	-304.103	-320.94	-320.53
807	P144648301	-303.212	-310.009	-314.325
808	P144726317	-256.065	-265.277	-262.337
809	P144726317	-252.631	-263.889	-267.626
810	P144726317	-241.91	-252.087	-250.18
811	P14548439	-277.533	-294.646	-288.944
812	P14548439	-289.283	-303.946	-296.808
813	P14548439	-283.051	-293.992	-289.526
814	P146381833	-252.544	-257.008	-267.411
815	P146381833	-217.138	-223.222	-218.751
816	P146381833	-264.384	-274.381	-285.712
817	P146490563	-228.747	-242.095	-236.935
818	P146490563	-247.333	-260.297	-260.336
819	P146490563	-232.952	-247.71	-246.338
820	P146491311	-272.637	-283.922	-290.846
821	P146491311	-268.754	-276.439	-276.853
822	P146491311	-275.635	-284.628	-285.429
823	P146767908	-203.828	-204.588	-206.144
824	P146767908	-201.201	-202.375	-203.671
825	P146767908	-204.422	-206.043	-205.85
826	P147396773	-144.091	-148.53	-150.923
827	P147396773	-145.104	-149.292	-151.726
828	P147396773	-143.789	-149.325	-151.946
829	P14756067	-271.895	-278.937	-287.704
830	P14756067	-274.415	-288.383	-294.701
831	P14756067	-321.908	-338.825	-350.314
832	P147729103	-237.732	-256.34	-257.753
833	P147729103	-236.7	-255.567	-257.764
834	P147729103	-235.571	-255.792	-257.401
835	P147758647	-255.273	-270.829	-267.832
836	P147758647	-257.492	-270.353	-267.535
837	P147758647	-278.182	-296.653	-293.534
838	P147885005	-81.887	-85.785	-88.205
839	P147885005	-79.904	-81.777	-87.312
840	P147885005	-80.916	-84.906	-88.204
841	P147900213	-163.261	-168.795	-172.096
842	P147900213	-153.392	-165.118	-161.628
843	P147900213	-158.665	-165.894	-170.443
844	P147980059	-197.893	-204.247	-206.772
845	P147980059	-206.327	-219.83	-220.356
846	P147980059	-205.149	-218.423	-218.214
847	P148073160	-205.908	-214.78	-214.659
848	P148073160	-206.882	-215.456	-214.967
849	P148073160	-203.118	-212.603	-213.16
850	P148296872	-161.438	-174.421	-173.807
851	P148296872	-160.543	-174.398	-173.113
852	P148296872	-157.727	-163.809	-164.767
853	P14849118	-321.9	-340.72	-342.517
854	P14849118	-326.519	-336.788	-344.738
855	P14849118	-321.452	-340.396	-337.165
856	P148638781	-213.446	-225.924	-222.709
857	P148638781	-214.524	-226.616	-224.676
858	P148638781	-214.343	-227.741	-223.669
859	P148699289	-155.304	-165.719	-165.663
860	P148699289	-161.305	-169.098	-170.71
861	P148699289	-186.248	-199.157	-199.357
862	P148707363	-212.265	-230.605	-223.493
863	P148707363	-213.667	-232.202	-224.319
864	P148707363	-212.022	-233.597	-224.089
865	P148733337	-183.184	-200.416	-197.706
866	P148733337	-204.237	-222.334	-217.844
867	P148733337	-192.769	-200.761	-198.567
868	P148733383	-199.832	-217.772	-220.283
869	P148733383	-198.535	-211.928	-214.117
870	P148733383	-197.836	-204.483	-199.817
871	P148736240	-144.624	-151.211	-150.579
872	P148736240	-133.743	-138.227	-141.668
873	P148736240	-135.73	-136.913	-142.518
874	P148815316	-203.408	-213.211	-210.989
875	P148815316	-204.272	-213.089	-210.928
876	P148815316	-204.755	-213.15	-210.897
877	P14884440	-248.71	-271.209	-269.809
878	P14884440	-252.719	-275.059	-272.903
879	P14884440	-246.004	-267.591	-261.08
880	P14908872	-298.084	-309.806	-314.669
881	P14908872	-304.399	-324.518	-324.671
882	P14908872	-298.563	-317.268	-314.934
883	P149793905	-226.484	-237.805	-237.322
884	P149793905	-227.77	-240.528	-241.752
885	P149793905	-218.095	-224.867	-228.888
886	P149932754	-225.344	-248.072	-250.597
887	P149932754	-224.812	-244.058	-243.191
888	P149932754	-223.81	-235.39	-241.064
889	P149936514	-240.312	-256.102	-263.963
890	P149936514	-195.282	-212.07	-209.356
891	P149936514	-231.329	-250.331	-256.213
892	P149937070	-235.517	-253.609	-257.705
893	P149937070	-257.49	-269.249	-265.009
894	P149937070	-244.182	-258.045	-263.449
895	P149972242	-344.054	-367.651	-365.73
896	P149972242	-297.796	-314.487	-311.575
897	P149972242	-311.736	-326.258	-323.033
898	P149973030	-317.442	-339.919	-346.581
899	P149973030	-312.366	-333.284	-341.016
900	P149973030	-321.193	-350.109	-343.324
901	P149992110	-315.625	-337.381	-334.862
902	P149992110	-297.882	-319.645	-316.585
903	P149992110	-272.435	-287.039	-295.699
904	P149998929	-283.728	-308.705	-309.042
905	P149998929	-284.024	-306.436	-307.176
906	P149998929	-282.584	-307.908	-306.635
907	P150000115	-285.892	-300.667	-304.561
908	P150000115	-288.775	-308.331	-307.086
909	P150000115	-291.555	-314.426	-308.573
910	P150140587	-137.756	-142.808	-148.917
911	P150140587	-162.518	-187.227	-187.922
912	P150140587	-153.447	-180.495	-179.883
913	P150521794	-239.181	-257.579	-256.163
914	P150521794	-238.327	-255.279	-256.057
915	P150521794	-227.405	-242.632	-236.973
916	P151048377	-202.173	-204.005	-213.845
917	P151048377	-198.458	-206.551	-210.66
918	P151048377	-223.493	-226.705	-234.712
919	P151078739	-209.633	-208.447	-210.005
920	P151078739	-208.643	-207.241	-207.544
921	P151078739	-207.827	-209.272	-208.365
922	P151119401	-276.725	-276.889	-286.671
923	P151119401	-276.251	-282.115	-296.763
924	P151119401	-273.547	-274.37	-284.892
925	P151188753	-229.18	-248.046	-249.969
926	P151188753	-263.588	-276.722	-281.095
927	P151188753	-239.245	-243.449	-246.621
928	P151194933	-203.479	-213.036	-214.308
929	P151194933	-204.214	-211.884	-214.183
930	P151194933	-200.887	-212.87	-213.872
931	P151208785	-210.079	-221.836	-220.577
932	P151208785	-198.311	-212.454	-209.559
933	P151208785	-205.632	-208.91	-210.99
934	P151395209	-183.308	-180.905	-187.861
935	P151395209	-201.87	-202.531	-208.615
936	P151395209	-189.173	-188.385	-192.319
937	P151445450	-186.328	-194.732	-206.486
938	P151445450	-204.573	-216.016	-223.264
939	P151445450	-186.281	-194.573	-206.039
940	P151461693	-186.466	-200.626	-207.1
941	P151461693	-181.799	-193.373	-197.872
942	P151461693	-185.618	-201.039	-198.113
943	P15147884	-266.078	-283.482	-284.203
944	P15147884	-268.61	-280.329	-283.154
945	P15147884	-266.544	-282.305	-284.219
946	P151636690	-153.68	-169.68	-167.198
947	P151636690	-180.551	-192.373	-194.697
948	P151636690	-155.084	-167.049	-164.843
949	P151900710	-309.49	-313.489	-314.58
950	P151900710	-318.223	-334.469	-340.212
951	P151900710	-303.938	-321.218	-316.158
952	P152039333	-235.86	-243.271	-243.657
953	P152039333	-267.328	-278.476	-273.638
954	P152039333	-243.032	-244.368	-249.303
955	P152079614	-197.716	-211.259	-215.185
956	P152079614	-196.502	-213.201	-214.437
957	P152079614	-200.869	-215.736	-216.907
958	P152080532	-151.19	-169.427	-161.978
959	P152080532	-149.575	-164.203	-165.43
960	P152080532	-148.88	-166.882	-165.763
961	P152092583	-178.466	-199.733	-204.189
962	P152092583	-180.269	-203.007	-209.905
963	P152092583	-184.333	-205.187	-209.703
964	P152104988	-280.185	-278.019	-286.031
965	P152104988	-288.763	-294.199	-303.863
966	P152104988	-287.949	-293.631	-302.656
967	P152105112	-294.97	-294.083	-298.632
968	P152105112	-289.522	-292.718	-300.541
969	P152105112	-288.766	-291.43	-303.142
970	P15217181	-337.72	-362.163	-363.102
971	P15217181	-284.728	-284.219	-292.876
972	P15217181	-273.855	-276.787	-287.585
973	P152390852	-325.915	-349.062	-353.308
974	P152390852	-316.178	-331.649	-335.0
975	P152390852	-313.971	-337.727	-339.359
976	P152621814	-300.261	-317.026	-315.605
977	P152621814	-265.976	-280.587	-278.517
978	P152621814	-265.039	-273.96	-273.785
979	P152622822	-385.328	-396.655	-404.945
980	P152622822	-376.792	-392.44	-406.305
981	P152622822	-373.945	-389.612	-402.634
982	P152929801	-301.073	-321.412	-329.31
983	P152929801	-292.204	-305.581	-315.89
984	P152929801	-319.871	-334.676	-338.358
985	P15293223	-217.327	-221.377	-224.148
986	P15293223	-228.995	-237.32	-233.691
987	P15293223	-206.671	-214.25	-214.872
988	P153040081	-299.7	-309.553	-308.854
989	P153040081	-252.83	-264.729	-267.455
990	P153040081	-323.305	-334.919	-339.219
991	P153153632	-234.147	-249.291	-253.967
992	P153153632	-234.035	-248.794	-254.156
993	P153153632	-238.473	-252.498	-256.606
994	P153167839	-238.777	-249.307	-253.849
995	P153167839	-242.428	-251.209	-252.637
996	P153167839	-239.153	-256.507	-257.484
997	P153167840	-256.133	-269.012	-273.032
998	P153167840	-258.005	-266.461	-273.215
999	P153167840	-260.898	-263.367	-268.363
1000	P153209433	-221.086	-228.977	-232.274
1001	P153209433	-222.771	-230.908	-235.489
1002	P153209433	-219.508	-226.957	-231.986
1003	P15328728	-251.968	-255.072	-267.597
1004	P15328728	-242.871	-253.239	-255.403
1005	P15328728	-235.487	-233.459	-239.0
1006	P153418694	-226.797	-243.127	-242.924
1007	P153418694	-222.532	-246.751	-246.273
1008	P153418694	-215.058	-225.471	-229.461
1009	P153430379	-191.248	-189.015	-190.493
1010	P153430379	-196.984	-209.812	-210.218
1011	P153430379	-183.184	-195.877	-195.09
1012	P153510451	-308.76	-324.245	-330.548
1013	P153510451	-285.943	-297.859	-298.88
1014	P153510451	-313.715	-326.391	-320.947
1015	P153603605	-180.195	-181.93	-180.588
1016	P153603605	-198.222	-205.626	-214.499
1017	P153603605	-186.272	-199.288	-196.034
1018	P153647092	-228.496	-232.879	-241.32
1019	P153647092	-269.594	-283.904	-282.227
1020	P153647092	-265.462	-276.687	-282.001
1021	P154000568	-304.871	-316.76	-310.148
1022	P154000568	-305.505	-318.631	-311.083
1023	P154000568	-302.711	-320.535	-312.643
1024	P154186587	-248.222	-252.837	-251.164
1025	P154186587	-248.319	-253.006	-250.381
1026	P154186587	-280.28	-302.088	-301.765
1027	P154200374	-353.763	-379.778	-382.919
1028	P154200374	-371.346	-405.215	-399.459
1029	P154200374	-347.033	-376.437	-373.058
1030	P154267614	-255.23	-263.531	-270.675
1031	P154267614	-234.512	-243.442	-249.697
1032	P154267614	-229.576	-235.934	-245.893
1033	P154588560	-249.163	-255.58	-265.036
1034	P154588560	-250.02	-254.904	-263.2
1035	P154588560	-228.261	-229.271	-238.106
1036	P154831428	-222.504	-243.432	-246.863
1037	P154831428	-222.274	-242.501	-245.891
1038	P154831428	-221.827	-244.071	-247.205
1039	P154911477	-175.684	-192.263	-194.697
1040	P154911477	-195.288	-215.616	-225.7
1041	P154911477	-193.315	-210.415	-214.553
1042	P154989319	-268.903	-290.457	-286.958
1043	P154989319	-228.297	-230.923	-233.646
1044	P154989319	-234.06	-237.119	-242.734
1045	P15540392	-283.387	-302.962	-304.174
1046	P15540392	-284.037	-303.729	-305.778
1047	P15540392	-265.371	-287.577	-289.642
1048	P155480972	-177.026	-196.85	-192.404
1049	P155480972	-185.024	-206.105	-214.766
1050	P155480972	-199.422	-216.029	-220.181
1051	P155481026	-176.584	-200.173	-200.181
1052	P155481026	-163.35	-184.348	-180.773
1053	P155481026	-173.935	-197.352	-193.429
1054	P155570297	-281.769	-288.515	-296.734
1055	P155570297	-281.815	-289.465	-295.248
1056	P155570297	-286.942	-295.37	-303.746
1057	P155641126	-301.402	-317.318	-322.403
1058	P155641126	-320.93	-340.103	-347.556
1059	P155641126	-318.867	-335.711	-333.857
1060	P155692606	-316.814	-323.455	-325.252
1061	P155692606	-334.06	-350.122	-347.522
1062	P155692606	-338.225	-369.802	-372.271
1063	P155769748	-391.214	-404.83	-403.485
1064	P155769748	-404.309	-431.83	-437.76
1065	P155769748	-398.806	-424.245	-420.513
1066	P155794253	-229.056	-236.969	-241.376
1067	P155794253	-256.589	-273.216	-274.746
1068	P155794253	-226.05	-238.035	-241.843
1069	P155847437	-202.901	-226.54	-229.408
1070	P155847437	-206.083	-225.323	-227.899
1071	P155847437	-206.846	-225.046	-232.351
1072	P155929081	-193.626	-193.685	-194.599
1073	P155929081	-198.809	-199.141	-204.182
1074	P155929081	-199.552	-209.925	-206.797
1075	P155934500	-226.782	-243.597	-234.69
1076	P155934500	-226.525	-240.746	-240.453
1077	P155934500	-222.971	-236.782	-234.157
1078	P155995119	-132.686	-151.146	-150.935
1079	P155995119	-132.747	-147.906	-147.983
1080	P155995119	-131.514	-144.983	-147.92
1081	P156217114	-361.579	-373.357	-383.348
1082	P156217114	-329.137	-344.813	-360.412
1083	P156217114	-338.94	-370.54	-374.705
1084	P156229124	-261.493	-262.993	-275.032
1085	P156229124	-263.398	-263.935	-274.908
1086	P156229124	-261.212	-263.245	-275.424
1087	P156234524	-159.922	-168.137	-170.668
1088	P156234524	-157.238	-164.805	-168.233
1089	P156234524	-163.499	-177.692	-172.263
1090	P156235871	-276.626	-296.135	-296.928
1091	P156235871	-288.824	-296.8	-306.101
1092	P156235871	-281.255	-297.353	-301.83
1093	P156240816	-176.275	-184.999	-187.469
1094	P156240816	-174.229	-183.245	-185.037
1095	P156240816	-175.122	-182.432	-184.623
1096	P156374888	-247.767	-262.906	-264.884
1097	P156374888	-249.294	-256.411	-256.58
1098	P156374888	-265.202	-275.923	-271.018
1099	P156379001	-264.875	-280.127	-275.071
1100	P156379001	-260.28	-278.729	-274.522
1101	P156379001	-308.984	-343.105	-339.074
1102	P156422814	-141.579	-145.751	-153.386
1103	P156422814	-142.351	-146.696	-152.843
1104	P156422814	-140.851	-151.636	-158.839
1105	P156425280	-162.165	-181.782	-183.984
1106	P156425280	-152.017	-173.431	-174.39
1107	P156425280	-115.45	-126.929	-128.213
1108	P16092620	-217.398	-234.208	-228.734
1109	P16092620	-217.847	-234.762	-235.16
1110	P16092620	-228.407	-244.244	-243.053
1111	P16431028	-344.271	-355.506	-355.833
1112	P16431028	-318.264	-337.12	-343.174
1113	P16431028	-301.039	-318.141	-319.146
1114	P16726985	-260.628	-261.348	-264.179
1115	P16726985	-259.222	-261.874	-261.352
1116	P16726985	-259.288	-259.523	-262.686
1117	P16835483	-73.611	-82.959	-79.22
1118	P16835483	-62.204	-62.342	-64.068
1119	P16835483	-67.439	-76.656	-78.108
1120	P16911467	-242.991	-255.853	-250.791
1121	P16911467	-241.014	-258.073	-253.895
1122	P16911467	-241.968	-251.467	-254.117
1123	P16937714	-282.844	-306.973	-301.73
1124	P16937714	-291.037	-301.226	-298.828
1125	P16937714	-268.919	-276.422	-272.356
1126	P17001683	-287.99	-321.227	-314.379
1127	P17001683	-280.544	-314.146	-309.423
1128	P17001683	-278.646	-315.892	-310.422
1129	P17255760	-277.255	-296.844	-307.643
1130	P17255760	-289.931	-309.056	-312.389
1131	P17255760	-271.822	-290.043	-295.694
1132	P17321481	-302.93	-322.722	-326.56
1133	P17321481	-292.451	-296.315	-301.722
1134	P17321481	-270.067	-276.634	-288.172
1135	P17332875	-209.294	-224.544	-227.627
1136	P17332875	-230.777	-249.611	-246.886
1137	P17332875	-229.391	-249.928	-245.28
1138	P17340490	-266.609	-277.221	-273.737
1139	P17340490	-264.366	-274.676	-274.338
1140	P17340490	-258.634	-275.791	-276.636
1141	P17452002	-239.451	-257.403	-261.113
1142	P17452002	-222.936	-238.143	-239.304
1143	P17452002	-239.591	-258.254	-259.911
1144	P17776113	-275.486	-298.672	-296.076
1145	P17776113	-263.444	-283.066	-282.735
1146	P17776113	-274.361	-292.571	-292.617
1147	P17912293	-295.253	-311.382	-319.161
1148	P17912293	-289.749	-305.949	-314.392
1149	P17912293	-311.239	-325.349	-331.219
1150	P18280098	-258.876	-270.02	-274.186
1151	P18280098	-261.131	-273.559	-277.625
1152	P18280098	-259.456	-268.823	-272.493
1153	P18300813	-216.112	-225.131	-234.677
1154	P18300813	-208.578	-217.416	-229.957
1155	P18300813	-219.417	-225.326	-237.546
1156	P18370884	-230.567	-243.235	-239.785
1157	P18370884	-232.201	-243.69	-240.277
1158	P18370884	-232.338	-243.923	-239.455
1159	P18556030	-278.305	-301.367	-293.46
1160	P18556030	-276.384	-300.741	-294.22
1161	P18556030	-287.79	-311.656	-306.088
1162	P18561464	-341.981	-357.312	-356.006
1163	P18561464	-344.02	-356.819	-352.771
1164	P18561464	-341.52	-356.069	-354.849
1165	P18572993	-235.125	-255.093	-249.083
1166	P18572993	-239.816	-247.461	-252.521
1167	P18572993	-241.961	-256.763	-264.386
1168	P18664465	-238.75	-262.989	-265.551
1169	P18664465	-215.259	-207.623	-213.785
1170	P18664465	-183.704	-185.546	-185.012
1171	P18711717	-252.885	-273.93	-280.662
1172	P18711717	-235.685	-258.054	-259.271
1173	P18711717	-250.505	-267.249	-274.836
1174	P18799625	-292.131	-302.821	-304.966
1175	P18799625	-279.792	-297.22	-295.714
1176	P18799625	-272.818	-281.346	-288.644
1177	P18802982	-273.49	-279.523	-281.215
1178	P18802982	-272.727	-277.807	-280.477
1179	P18802982	-272.751	-277.547	-281.135
1180	P18925377	-242.705	-239.991	-246.443
1181	P18925377	-238.974	-246.088	-250.874
1182	P18925377	-241.386	-243.347	-245.679
1183	P18940787	-266.034	-272.869	-282.677
1184	P18940787	-264.585	-273.335	-282.463
1185	P18940787	-265.397	-273.267	-282.491
1186	P18956438	-218.277	-223.353	-223.836
1187	P18956438	-219.393	-224.113	-223.714
1188	P18956438	-266.206	-269.113	-274.032
1189	P19020962	-221.07	-232.614	-232.24
1190	P19020962	-220.591	-232.342	-234.252
1191	P19020962	-231.731	-239.766	-246.443
1192	P19430774	-233.688	-244.89	-247.788
1193	P19430774	-247.259	-260.382	-263.038
1194	P19430774	-241.165	-255.82	-256.92
1195	P19643021	-229.484	-249.516	-251.171
1196	P19643021	-215.627	-225.988	-228.74
1197	P19643021	-225.359	-241.849	-239.601
1198	P19645977	-206.417	-216.502	-218.778
1199	P19645977	-198.553	-208.584	-206.742
1200	P19645977	-193.483	-198.332	-202.395
1201	P19851613	-336.223	-355.769	-359.919
1202	P19851613	-344.196	-359.412	-361.716
1203	P19851613	-339.254	-357.799	-360.998
1204	P19854290	-303.971	-327.002	-327.56
1205	P19854290	-317.011	-331.188	-337.28
1206	P19854290	-316.057	-326.303	-333.969
1207	P19863207	-252.767	-257.231	-270.044
1208	P19863207	-277.452	-285.777	-291.733
1209	P19863207	-276.655	-284.801	-286.687
1210	P19883455	-273.265	-280.903	-281.951
1211	P19883455	-271.877	-280.716	-283.016
1212	P19883455	-282.458	-299.545	-305.053
1213	P19917178	-278.101	-290.328	-295.156
1214	P19917178	-295.22	-306.985	-318.001
1215	P19917178	-299.278	-312.561	-321.007
1216	P19918089	-307.631	-323.976	-325.348
1217	P19918089	-306.771	-324.429	-327.906
1218	P19918089	-274.364	-289.419	-282.579
1219	P19945513	-251.366	-255.53	-260.436
1220	P19945513	-261.944	-262.439	-266.238
1221	P19945513	-252.816	-249.612	-256.549
1222	P20022673	-210.416	-218.204	-223.635
1223	P20022673	-204.897	-216.563	-219.011
1224	P20022673	-258.098	-293.116	-284.897
1225	P20111699	-282.517	-290.376	-294.202
1226	P20111699	-294.753	-306.575	-311.384
1227	P20111699	-296.214	-307.022	-318.398
1228	P20119033	-217.186	-218.073	-219.424
1229	P20119033	-221.616	-232.612	-243.925
1230	P20119033	-226.424	-235.441	-242.786
1231	P20119325	-228.601	-235.911	-241.182
1232	P20119325	-256.935	-272.729	-273.573
1233	P20119325	-263.284	-284.978	-288.74
1234	P20120446	-195.461	-201.336	-208.595
1235	P20120446	-192.579	-202.584	-209.627
1236	P20120446	-194.767	-202.864	-205.57
1237	P20176485	-245.659	-268.644	-271.198
1238	P20176485	-218.32	-236.79	-237.685
1239	P20176485	-229.193	-239.089	-237.899
1240	P20223593	-243.966	-251.992	-260.652
1241	P20223593	-245.942	-250.89	-258.123
