@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 11\nSize of the tree: 21\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

guanine,3,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230301.1553,1027,513,0,0,513,0,0,100,1,?,?,?,?,0,0,0,0,?,?,0,?,?,?,0,?,0,?,0,?,0,?,?,?,?,0.5,0.980507,?,?,?,?,?,?,?,?,?,?,?,?,0.174,0.397,0.17,0.39,170,390,914621,36663870,18461588,0,0,?,?,?,?
guanine,1,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.1553,1026,514,508,6,0,98.832685,1.167315,0,0.56661,0.011673,0.108042,29.863465,78.222402,71.140468,6444,-6372.859532,0.138406,12.536965,-12.398559,37.281966,0.072533,52.40613,1,504,0.6,6,0.4,4,0,0,0.988235,1,0.994083,0.628724,0.7,0.988235,0.988327,0.588327,0.411673,0.011673,0.988464,0.988327,0.98586,0.628724,0.7,0.977018,0.782756,0.988327,0.185,0.012,0.18,0.01,180,10,592483,36628457,18497001,98.832685,50,?,?,?,?
guanine,1,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.1553,1027,513,502,11,0,97.85575,2.14425,0,0.465271,0.021442,0.146433,54.832146,105.915988,71.110012,11814,-11742.889988,0.138616,23.02924,-22.890624,9.020983,0.017585,12.685954,0.988072,497,0.5,5,0.5,5,0.011928,6,0.99004,0.988072,0.989055,0.465821,0.744036,0.989926,0.978558,0.490486,0.509514,0.021442,0.979601,0.978558,0.979057,0.465821,0.744036,0.97525,0.732623,0.978558,0.141,0.012,0.14,0.01,140,10,592651,36663870,18461588,97.85575,50,?,?,?,?
guanine,1,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.1553,1027,513,506,7,0,98.635478,1.364522,0,0.624647,0.013645,0.116813,34.893184,84.491729,71.110012,7518,-7446.889988,0.138616,14.654971,-14.516355,31.598812,0.061596,44.436516,0.994036,500,0.4,4,0.6,6,0.005964,3,0.992063,0.994036,0.993049,0.625547,0.797018,0.991995,0.986355,0.392319,0.607681,0.013645,0.98572,0.986355,0.986002,0.625547,0.797018,0.980607,0.812314,0.986355,0.162,0.011,0.16,0.01,160,10,592375,36663870,18461588,98.635478,50,?,?,?,?
guanine,2,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.1553,1026,514,505,9,0,98.249027,1.750973,0,0.599896,0.01751,0.132324,44.795197,95.802485,71.140468,9666,-9594.859532,0.138406,18.805447,-18.667042,20.352715,0.039597,28.609194,0.988095,498,0.3,3,0.7,7,0.011905,6,0.994012,0.988095,0.991045,0.605304,0.844048,0.993852,0.98249,0.294395,0.705605,0.01751,0.985149,0.98249,0.983606,0.605304,0.844048,0.981963,0.79987,0.98249,0.174,0.012,0.17,0.01,170,10,592495,36628457,18497001,98.249027,50,?,?,?,?
guanine,2,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.1553,1027,513,506,7,0,98.635478,1.364522,0,0.581517,0.013645,0.116813,34.893184,84.491729,71.110012,7518,-7446.889988,0.138616,14.654971,-14.516355,31.598812,0.061596,44.436516,0.996024,501,0.5,5,0.5,5,0.003976,2,0.990119,0.996024,0.993062,0.591102,0.748012,0.99008,0.986355,0.490331,0.509669,0.013645,0.984742,0.986355,0.985171,0.591102,0.748012,0.977932,0.790649,0.986355,0.174,0.012,0.18,0.01,180,10,592519,36663870,18461588,98.635478,50,?,?,?,?
guanine,2,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.1553,1027,513,505,8,0,98.440546,1.559454,0,0.547719,0.015595,0.124878,39.877925,90.325458,71.110012,8592,-8520.889988,0.138616,16.748538,-16.609922,25.954355,0.050593,36.498875,0.994036,500,0.5,5,0.5,5,0.005964,3,0.990099,0.994036,0.992063,0.551254,0.747018,0.990042,0.984405,0.49037,0.50963,0.015595,0.982982,0.984405,0.983555,0.551254,0.747018,0.977024,0.77381,0.984405,0.189,0.012,0.18,0.02,180,20,592471,36663870,18461588,98.440546,50,?,?,?,?
guanine,3,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.1553,1026,514,505,9,0,98.249027,1.750973,0,0.562512,0.01751,0.132324,44.795197,95.802485,71.140468,9666,-9594.859532,0.138406,18.805447,-18.667042,20.352715,0.039597,28.609194,0.990079,499,0.4,4,0.6,6,0.009921,5,0.992048,0.990079,0.991063,0.563178,0.79504,0.991934,0.98249,0.392411,0.607589,0.01751,0.983359,0.98249,0.982898,0.563178,0.79504,0.979154,0.781246,0.98249,0.221,0.011,0.22,0.01,220,10,592603,36628457,18497001,98.249027,50,?,?,?,?
guanine,3,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.1553,1027,513,506,7,0,98.635478,1.364522,0,0.624647,0.013645,0.116813,34.893184,84.491729,71.110012,7518,-7446.889988,0.138616,14.654971,-14.516355,31.598812,0.061596,44.436516,0.994036,500,0.4,4,0.6,6,0.005964,3,0.992063,0.994036,0.993049,0.625547,0.797018,0.991995,0.986355,0.392319,0.607681,0.013645,0.98572,0.986355,0.986002,0.625547,0.797018,0.980607,0.812314,0.986355,0.152,0.013,0.15,0.01,150,10,592507,36663870,18461588,98.635478,50,?,?,?,?
guanine,3,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.1553,1027,513,502,11,0,97.85575,2.14425,0,0.342384,0.021442,0.146433,54.832146,105.915988,71.110012,11814,-11742.889988,0.138616,23.02924,-22.890624,9.020983,0.017585,12.685954,0.992048,499,0.7,7,0.3,3,0.007952,4,0.986166,0.992048,0.989098,0.348027,0.646024,0.986121,0.978558,0.68651,0.31349,0.021442,0.975297,0.978558,0.976697,0.348027,0.646024,0.969671,0.67102,0.978558,0.19,0.012,0.19,0.02,190,20,592375,36663870,18461588,97.85575,50,?,?,?,?
guanine,1,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.1553,1026,514,504,10,0,98.054475,1.945525,0,0,0.019455,0.139482,49.772441,100.984686,71.140468,10740,-10668.859532,0.138406,20.894942,-20.756536,14.709631,0.028618,20.676883,1,504,1,10,0,0,0,0,0.980545,1,0.990177,?,0.5,0.980545,0.980545,0.980545,0.019455,0.019455,?,0.980545,?,?,0.5,0.961847,?,0.980545,0.574,0.453,0.57,0.45,570,450,36954998,36628457,18497001,98.054475,50,?,?,?,?
guanine,1,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.1553,1027,513,505,8,0,98.440546,1.559454,0,0.328973,0.015595,0.124878,39.877925,90.325458,71.110012,8592,-8520.889988,0.138616,16.748538,-16.609922,25.954355,0.050593,36.498875,1,503,0.8,8,0.2,2,0,0,0.984344,1,0.99211,0.443699,0.6,0.984344,0.984405,0.784405,0.215595,0.015595,0.98465,0.984405,0.979269,0.443699,0.6,0.969359,0.662722,0.984405,0.436,0.253,0.43,0.24,430,240,36990444,36663870,18461588,98.440546,50,?,?,?,?
guanine,1,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.1553,1027,513,503,10,0,98.050682,1.949318,0,0,0.019493,0.139618,49.847406,100.986932,71.110012,10740,-10668.889988,0.138616,20.935673,-20.797057,14.66544,0.028588,20.623594,1,503,1,10,0,0,0,0,0.980507,1,0.990157,?,0.5,0.980507,0.980507,0.980507,0.019493,0.019493,?,0.980507,?,?,0.5,0.961774,?,0.980507,0.438,0.289,0.44,0.29,440,290,36990444,36663870,18461588,98.050682,50,?,?,?,?
guanine,2,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.1553,1026,514,503,11,0,97.859922,2.140078,0,0.25703,0.021401,0.14629,54.749685,105.913632,71.140468,11814,-11742.859532,0.138406,22.984436,-22.84603,9.066547,0.017639,12.744571,0.994048,501,0.8,8,0.2,2,0.005952,3,0.984283,0.994048,0.989141,0.273074,0.597024,0.984261,0.978599,0.784552,0.215448,0.021401,0.972916,0.978599,0.975085,0.273074,0.597024,0.966971,0.627904,0.978599,0.631,0.262,0.62,0.26,620,260,36954998,36628457,18497001,97.859922,50,?,?,?,?
guanine,2,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.1553,1027,513,504,9,0,98.245614,1.754386,0,0.178908,0.017544,0.132453,44.862665,95.804616,71.110012,9666,-9594.889988,0.138616,18.842105,-18.703489,20.309897,0.03959,28.561235,1,503,0.9,9,0.1,1,0,0,0.982422,1,0.991133,0.313436,0.55,0.982422,0.982456,0.882456,0.117544,0.017544,0.982765,0.982456,0.975357,0.313436,0.55,0.965563,0.586476,0.982456,0.429,0.277,0.43,0.28,430,280,36990444,36663870,18461588,98.245614,50,?,?,?,?
guanine,2,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.1553,1027,513,503,10,0,98.050682,1.949318,0,0,0.019493,0.139618,49.847406,100.986932,71.110012,10740,-10668.889988,0.138616,20.935673,-20.797057,14.66544,0.028588,20.623594,1,503,1,10,0,0,0,0,0.980507,1,0.990157,?,0.5,0.980507,0.980507,0.980507,0.019493,0.019493,?,0.980507,?,?,0.5,0.961774,?,0.980507,0.72,0.652,0.7,0.65,700,650,36990444,36663870,18461588,98.050682,50,?,?,?,?
guanine,3,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.1553,1026,514,504,10,0,98.054475,1.945525,0,0,0.019455,0.139482,49.772441,100.984686,71.140468,10740,-10668.859532,0.138406,20.894942,-20.756536,14.709631,0.028618,20.676883,1,504,1,10,0,0,0,0,0.980545,1,0.990177,?,0.5,0.980545,0.980545,0.980545,0.019455,0.019455,?,0.980545,?,?,0.5,0.961847,?,0.980545,0.483,0.296,0.48,0.3,480,300,36954998,36628457,18497001,98.054475,50,?,?,?,?
guanine,3,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.1553,1027,513,503,10,0,98.050682,1.949318,0,0.161216,0.019493,0.139618,49.847406,100.986932,71.110012,10740,-10668.889988,0.138616,20.935673,-20.797057,14.66544,0.028588,20.623594,0.998012,502,0.9,9,0.1,1,0.001988,1,0.982387,0.998012,0.990138,0.217439,0.549006,0.982384,0.980507,0.882495,0.117505,0.019493,0.972984,0.980507,0.974086,0.217439,0.549006,0.964551,0.578402,0.980507,0.38,0.261,0.38,0.26,380,260,36990444,36663870,18461588,98.050682,50,?,?,?,?
guanine,3,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.1553,1027,513,503,10,0,98.050682,1.949318,0,0,0.019493,0.139618,49.847406,100.986932,71.110012,10740,-10668.889988,0.138616,20.935673,-20.797057,14.66544,0.028588,20.623594,1,503,1,10,0,0,0,0,0.980507,1,0.990157,?,0.5,0.980507,0.980507,0.980507,0.019493,0.019493,?,0.980507,?,?,0.5,0.961774,?,0.980507,0.594,0.489,0.59,0.5,590,500,36990444,36663870,18461588,98.050682,50,?,?,?,?
guanine,1,1,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20230301.1555,1026,514,504,10,0,98.054475,1.945525,0,0.490079,0.017952,0.130176,45.926633,94.247041,71.140468,340.151943,-269.011475,0.138406,0.661774,-0.523369,15.749049,0.03064,22.137961,0.990079,499,0.5,5,0.5,5,0.009921,5,0.990079,0.990079,0.990079,0.490079,0.880952,0.995527,0.980545,0.490465,0.509535,0.019455,0.980545,0.980545,0.980545,0.490079,0.882446,0.987706,0.74504,0.980545,0,131.494,0,131.13,0,131130,37514912,36628457,18497001,98.44358,50.194553,?,?,?,?
guanine,1,2,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20230301.1557,1027,513,505,8,0,98.440546,1.559454,0,0.684744,0.015128,0.12047,38.684782,87.137056,71.110012,147.559925,-76.449912,0.138616,0.287641,-0.149025,25.77545,0.050245,36.247286,0.986083,496,0.1,1,0.9,9,0.013917,7,0.997988,0.986083,0.992,0.704726,0.945726,0.997839,0.984405,0.098322,0.901678,0.015595,0.989499,0.984405,0.986158,0.704726,0.946547,0.996206,0.842154,0.984405,0.002,131.757,0,131.37,0,131370,37547205,36663870,18461588,98.635478,50.097466,?,?,?,?
guanine,1,3,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20230301.16,1027,513,503,10,0,98.050682,1.949318,0,0.535578,0.021097,0.141629,53.948063,102.441418,71.110012,244.149178,-173.039166,0.138616,0.475924,-0.337308,5.953178,0.011605,8.371786,0.988072,497,0.4,4,0.6,6,0.011928,6,0.992016,0.988072,0.99004,0.537904,0.978926,0.99957,0.980507,0.392435,0.607565,0.019493,0.982425,0.980507,0.981373,0.537904,0.97893,0.98997,0.767747,0.980507,0,134.694,0,134.16,0,134160,37549974,36663870,18461588,98.050682,50.194932,?,?,?,?
guanine,2,1,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20230301.1602,1026,514,502,12,0,97.66537,2.33463,0,0.589348,0.022777,0.149422,58.270848,108.180846,71.140468,436.217785,-365.077317,0.138406,0.848673,-0.710267,3.933296,0.007652,5.528915,0.978175,493,0.1,1,0.9,9,0.021825,11,0.997976,0.978175,0.987976,0.627217,0.939385,0.997728,0.976654,0.098479,0.901521,0.023346,0.987315,0.976654,0.980428,0.627217,0.940286,0.98973,0.793988,0.976654,0.001,133.422,0,132.9,0,132900,37514288,36628457,18497001,97.859922,50.097276,?,?,?,?
guanine,2,2,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20230301.1604,1027,513,501,12,0,97.660819,2.339181,0,0.488364,0.022813,0.147554,58.337967,106.727161,71.110012,292.856913,-221.746901,0.138616,0.570871,-0.432255,0.984433,0.001919,1.38438,0.984095,495,0.4,4,0.6,6,0.015905,8,0.991984,0.984095,0.988024,0.495625,0.931312,0.997562,0.976608,0.392513,0.607487,0.023392,0.981001,0.976608,0.978511,0.495625,0.93207,0.989505,0.744012,0.976608,0,134.19,0,133.49,0,133490,37549584,36663870,18461588,98.050682,50.292398,?,?,?,?
guanine,2,3,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20230301.1606,1027,513,503,10,0,98.050682,1.949318,0,0.49006,0.01946,0.139295,49.762344,100.753041,71.110012,382.463899,-311.353887,0.138616,0.745544,-0.606928,14.690312,0.028636,20.65857,0.99006,498,0.5,5,0.5,5,0.00994,5,0.99006,0.99006,0.99006,0.49006,0.883499,0.995565,0.980507,0.490447,0.509553,0.019493,0.980507,0.980507,0.980507,0.49006,0.884545,0.986728,0.74503,0.980507,0.001,133.612,0,133.24,0,133240,37548414,36663870,18461588,98.050682,50,?,?,?,?
guanine,3,1,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20230301.1608,1026,514,502,12,0,97.66537,2.33463,0,0.560433,0.023897,0.14897,61.135849,107.853837,71.140468,296.448037,-225.307569,0.138406,0.576747,-0.438342,-2.337965,-0.004549,-3.286406,0.980159,494,0.2,2,0.8,8,0.019841,10,0.995968,0.980159,0.988,0.586167,0.941667,0.99777,0.976654,0.196495,0.803505,0.023346,0.985238,0.976654,0.979895,0.586167,0.94247,0.990378,0.779714,0.976654,0,134.894,0,134.47,0,134470,37513664,36628457,18497001,98.249027,50.486381,?,?,?,?
guanine,3,2,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20230301.1611,1027,513,503,10,0,98.050682,1.949318,0,0.573637,0.019096,0.136084,48.831856,98.43047,71.110012,198.343393,-127.233381,0.138616,0.386634,-0.248018,14.581021,0.028423,20.504878,0.986083,496,0.3,3,0.7,7,0.013917,7,0.993988,0.986083,0.99002,0.582166,0.987376,0.999742,0.980507,0.294423,0.705577,0.019493,0.984359,0.980507,0.982092,0.582166,0.98737,0.994472,0.786677,0.980507,0,133.044,0,132.62,0,132620,37550559,36663870,18461588,98.245614,50.097466,?,?,?,?
guanine,3,3,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20230301.1613,1027,513,500,13,0,97.465887,2.534113,0,0.222818,0.024474,0.154299,62.584885,111.605559,71.110012,550.717542,-479.60753,0.138616,1.073523,-0.934907,-2.258082,-0.004402,-3.175477,0.99006,498,0.8,8,0.2,2,0.00994,5,0.98419,0.99006,0.987116,0.22649,0.828032,0.993445,0.974659,0.784599,0.215401,0.025341,0.970574,0.974659,0.972461,0.22649,0.83007,0.979703,0.611205,0.974659,0,132.753,0,132.31,0,132310,37548648,36663870,18461588,97.660819,50.097466,?,?,?,?
guanine,1,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.1613,1026,514,506,8,0,98.44358,1.55642,0,0.628478,0.022359,0.111964,57.202352,81.061751,71.140468,42.276982,28.863486,0.138406,0.082251,0.056155,-18.291993,-0.035588,-25.7125,0.990079,499,0.3,3,0.7,7,0.009921,5,0.994024,0.990079,0.992048,0.631207,0.892659,0.995778,0.984436,0.294356,0.705644,0.015564,0.986034,0.984436,0.985128,0.631207,0.892659,0.987479,0.814206,0.984436,0,4.817,0,4.81,0,4810,36789126,36628457,18497001,99.610895,52.140078,?,?,?,?
guanine,1,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.1613,1027,513,504,9,0,98.245614,1.754386,0,0.562494,0.021753,0.109138,55.625615,78.94033,71.110012,32.688044,38.421969,0.138616,0.063719,0.074897,-11.228159,-0.021887,-15.789842,0.99006,498,0.4,4,0.6,6,0.00994,5,0.992032,0.99006,0.991045,0.56316,0.940755,0.997709,0.982456,0.392396,0.607604,0.017544,0.983327,0.982456,0.982865,0.56316,0.940755,0.989442,0.781237,0.982456,0.001,4.768,0,4.77,0,4770,36824539,36663870,18461588,99.805068,52.14425,?,?,?,?
guanine,1,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.1613,1027,513,506,7,0,98.635478,1.364522,0,0.659718,0.023051,0.114934,58.945407,83.132576,71.110012,51.869803,19.24021,0.138616,0.101111,0.037505,-11.568125,-0.02255,-16.267928,0.992048,499,0.3,3,0.7,7,0.007952,4,0.994024,0.992048,0.993035,0.660498,0.941054,0.997742,0.986355,0.294307,0.705693,0.013645,0.987052,0.986355,0.986673,0.660498,0.941054,0.987827,0.829851,0.986355,0.001,4.811,0,4.81,0,4810,36824539,36663870,18461588,99.415205,52.14425,?,?,?,?
guanine,2,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.1613,1026,514,504,10,0,98.054475,1.945525,0,0.605949,0.020253,0.11993,51.812829,86.828726,71.140468,60.020761,11.119707,0.138406,0.116772,0.021634,0.415055,0.000808,0.583431,0.984127,496,0.2,2,0.8,8,0.015873,8,0.995984,0.984127,0.99002,0.62363,0.943056,0.997802,0.980545,0.196418,0.803582,0.019455,0.986334,0.980545,0.982731,0.62363,0.943056,0.988989,0.802702,0.980545,0,4.803,0,4.8,0,4800,36789126,36628457,18497001,99.22179,51.264591,?,?,?,?
guanine,2,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.1613,1027,513,505,8,0,98.440546,1.559454,0,0.628463,0.022889,0.108707,58.530888,78.628427,71.110012,33.272889,37.837123,0.138616,0.064859,0.073757,-15.042891,-0.029323,-21.154393,0.99006,498,0.3,3,0.7,7,0.00994,5,0.994012,0.99006,0.992032,0.631191,0.990258,0.999694,0.984405,0.294346,0.705654,0.015595,0.986007,0.984405,0.985099,0.631191,0.990258,0.990657,0.814198,0.984405,0,4.826,0,4.82,0,4820,36824539,36663870,18461588,99.805068,52.436647,?,?,?,?
guanine,2,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.1613,1027,513,505,8,0,98.440546,1.559454,0,0.492582,0.022889,0.116394,58.531292,84.188923,71.110012,52.114798,18.995214,0.138616,0.101588,0.037028,-15.043008,-0.029324,-21.154557,0.996024,501,0.6,6,0.4,4,0.003976,2,0.988166,0.996024,0.992079,0.509244,0.840457,0.99372,0.984405,0.588382,0.411618,0.015595,0.981899,0.984405,0.982487,0.509244,0.840457,0.982261,0.74604,0.984405,0,4.782,0,4.78,0,4780,36824539,36663870,18461588,99.415205,52.046784,?,?,?,?
guanine,3,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.1613,1026,514,506,8,0,98.44358,1.55642,0,0.658925,0.021063,0.106018,53.88594,76.756683,71.140468,31.687916,39.452552,0.138406,0.06165,0.076756,-3.228848,-0.006282,-4.538693,0.988095,498,0.2,2,0.8,8,0.011905,6,0.996,0.988095,0.992032,0.668721,0.991468,0.999735,0.984436,0.196341,0.803659,0.015564,0.98774,0.984436,0.985702,0.668721,0.991468,0.991105,0.829349,0.984436,0.001,4.871,0,4.87,0,4870,36789126,36628457,18497001,99.805447,52.140078,?,?,?,?
guanine,3,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20230301.1614,1027,513,504,9,0,98.245614,1.754386,0,0.562494,0.02159,0.108703,55.209883,78.625624,71.110012,32.518002,38.59201,0.138616,0.063388,0.075228,-7.338472,-0.014305,-10.319886,0.99006,498,0.4,4,0.6,6,0.00994,5,0.992032,0.99006,0.991045,0.56316,0.941054,0.997722,0.982456,0.392396,0.607604,0.017544,0.983327,0.982456,0.982865,0.56316,0.941054,0.988751,0.781237,0.982456,0,4.849,0,4.84,0,4840,36824539,36663870,18461588,99.805068,52.14425,?,?,?,?
