compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
401	P108862434	-285.888	-301.905	-308.793
402	P108862434	-286.937	-306.337	-311.637
403	P108863251	-277.533	-294.625	-294.542
404	P108863251	-279.674	-292.13	-294.723
405	P108863251	-349.412	-366.44	-373.116
406	P108870137	-279.61	-280.724	-286.731
407	P108870137	-278.793	-279.722	-285.784
408	P108870137	-279.677	-280.478	-286.77
409	P108907624	-308.206	-329.651	-336.338
410	P108907624	-279.689	-302.52	-306.337
411	P108907624	-277.066	-301.69	-303.799
412	P108908407	-255.239	-273.741	-274.117
413	P108908407	-291.807	-310.071	-318.377
414	P108908407	-315.144	-314.323	-326.511
415	P108908413	-254.794	-271.765	-273.061
416	P108908413	-251.109	-248.901	-256.87
417	P108908413	-288.098	-296.09	-295.311
418	P108909240	-257.825	-277.981	-274.237
419	P108909240	-278.463	-286.866	-289.707
420	P108909240	-246.657	-244.74	-246.354
421	P108917916	-355.663	-380.595	-383.443
422	P108917916	-371.78	-393.018	-396.638
423	P108917916	-292.48	-302.215	-308.53
424	P108920696	-348.096	-374.275	-383.383
425	P108920696	-354.274	-380.687	-386.026
426	P108920696	-365.264	-384.793	-387.051
427	P108921384	-266.877	-279.084	-278.468
428	P108921384	-251.418	-258.253	-258.588
429	P108921384	-247.559	-247.628	-250.601
430	P108931589	-212.05	-218.001	-214.589
431	P108931589	-271.758	-283.841	-284.232
432	P108931589	-264.947	-279.411	-281.375
433	P108958450	-228.774	-245.646	-244.094
434	P108958450	-103.455	-103.484	-100.272
435	P108958450	-230.183	-246.105	-243.581
436	P108976199	-287.577	-284.307	-294.143
437	P108976199	-276.883	-285.158	-289.504
438	P108976199	-280.544	-296.208	-299.162
439	P108980644	-189.477	-190.917	-192.081
440	P108980644	-188.856	-190.743	-193.245
441	P108980644	-188.34	-190.452	-191.704
442	P108980645	-172.893	-168.001	-170.112
443	P108980645	-172.444	-167.884	-170.468
444	P108980645	-172.876	-166.476	-169.06
445	P108987737	-304.031	-330.222	-335.44
446	P108987737	-263.323	-285.332	-283.378
447	P108987737	-307.289	-332.133	-340.345
448	P109008918	-168.984	-168.118	-166.245
449	P109008918	-176.037	-179.114	-175.472
450	P109008918	-171.598	-179.737	-176.266
451	P109011145	-260.289	-262.245	-266.211
452	P109011145	-260.935	-263.526	-266.603
453	P109011145	-260.978	-262.452	-266.12
454	P109044275	-268.411	-272.661	-277.891
455	P109044275	-272.724	-278.56	-285.37
456	P109044275	-278.874	-284.862	-288.346
457	P109049408	-304.89	-320.287	-321.085
458	P109049408	-304.439	-320.051	-320.527
459	P109049408	-284.575	-291.781	-295.557
460	P109056794	-296.215	-295.793	-297.749
461	P109056794	-296.35	-300.245	-302.5
462	P109056794	-292.349	-296.789	-296.519
463	P109073299	-218.652	-240.196	-235.564
464	P109073299	-227.519	-243.213	-237.436
465	P109073299	-224.399	-229.887	-235.637
466	P109099859	-193.832	-199.376	-208.163
467	P109099859	-187.954	-190.466	-200.122
468	P109099859	-186.722	-189.145	-195.259
469	P109108016	-307.899	-330.502	-339.842
470	P109108016	-289.293	-294.556	-311.594
471	P109108016	-332.853	-340.28	-334.425
472	P109210450	-302.916	-316.972	-321.896
473	P109210450	-304.016	-318.696	-322.376
474	P109210450	-283.297	-296.379	-297.102
475	P109262046	-166.374	-173.693	-174.037
476	P109262046	-192.857	-196.181	-198.18
477	P109262046	-193.508	-196.375	-198.295
478	P109312665	-236.361	-237.618	-244.838
479	P109312665	-198.007	-210.969	-212.527
480	P109312665	-236.253	-238.442	-243.537
481	P109351505	-291.007	-296.663	-295.942
482	P109351505	-291.497	-295.102	-296.252
483	P109351505	-293.707	-300.285	-298.18
484	P109356259	-298.694	-305.45	-315.229
485	P109356259	-299.811	-305.615	-315.584
486	P109356259	-301.171	-308.826	-316.425
487	P109389251	-233.127	-249.854	-254.167
488	P109389251	-276.596	-290.591	-302.52
489	P109389251	-275.273	-288.24	-300.177
490	P109389436	-270.507	-286.928	-291.675
491	P109389436	-270.819	-289.81	-291.666
