compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
204	P103549664	-233.072	-226.361	-226.887	187.81	302.14	P103549664	-53.7615	-6	guanine	4FE5
205	P104360884	-188.01	-185.862	-193.593	-896.37	-898.24	P104360884	-53.844	-6	guanine	4FE5
206	P104360884	-193.557	-195.514	-202.337	-841.75	-830.91	P104360884	-53.6064	-6	guanine	4FE5
207	P104360884	-186.691	-185.089	-192.629	-879.93	-879.08	P104360884	-53.1292	-6	guanine	4FE5
208	P104360888	-153.588	-151.462	-152.494	-211.45	-211.78	P104360888	-28.0381	-6	guanine	4FE5
209	P104360888	-151.467	-149.954	-150.734	-213.87	-213.38	P104360888	-23.3243	-6	guanine	4FE5
210	P104360888	-150.984	-149.67	-150.72	-226.58	-226.91	P104360888	-23.0202	-6	guanine	4FE5
211	P104367367	-232.065	-246.899	-249.359	-803.74	-802.52	P104367367	-46.208	-6	guanine	4FE5
212	P104367367	-231.885	-246.636	-250.313	-791.55	-788.74	P104367367	-45.2714	-6	guanine	4FE5
213	P104367367	-231.393	-246.882	-250.024	-810.02	-807.9	P104367367	-45.0086	-6	guanine	4FE5
214	P10470480	-395.614	-428.609	-428.343	-2874.66	-2824.1	P10470480	-60.8556	-6	guanine	4FE5
215	P10470480	-385.919	-409.241	-412.655	-3008.47	-2957.25	P10470480	-59.0343	-6	guanine	4FE5
216	P10470480	-384.755	-415.477	-413.912	-2998.86	-2941.07	P10470480	-58.8807	-6	guanine	4FE5
217	P105251863	-229.386	-258.801	-252.598	-3569.51	-3480.89	P105251863	-25.1534	-6	guanine	4FE5
218	P105251863	-229.488	-256.479	-251.39	-3592.94	-3502.3	P105251863	-24.7863	-6	guanine	4FE5
219	P105251863	-231.804	-260.549	-255.002	-3661.28	-3568.75	P105251863	-22.6324	-6	guanine	4FE5
220	P105253445	-314.344	-342.124	-348.677	-4264.9	-4151.53	P105253445	-46.312	-5	guanine	4FE5
221	P105253445	-313.068	-340.199	-346.989	-4262.58	-4148.38	P105253445	-46.308	-5	guanine	4FE5
222	P105253445	-312.058	-339.589	-345.965	-4275.48	-4161.22	P105253445	-46.2647	-5	guanine	4FE5
223	P105275513	-230.725	-241.508	-249.752	-904.44	-944.53	P105275513	-9.93214	-6	guanine	4FE5
224	P105275513	-230.03	-241.542	-250.589	-890.44	-930.89	P105275513	-8.98644	-6	guanine	4FE5
225	P105275513	-245.087	-258.17	-266.115	-1026.82	-1055.2	P105275513	-5.55728	-6	guanine	4FE5
226	P105279502	-305.728	-310.356	-321.331	-1137.39	-1207.22	P105279502	-8.01999	-6	guanine	4FE5
227	P105279502	-310.815	-318.953	-328.876	-991.38	-1071.83	P105279502	-7.86823	-6	guanine	4FE5
228	P105279502	-305.755	-310.105	-321.62	-1137.39	-1207.22	P105279502	-4.91979	-6	guanine	4FE5
229	P105550806	-365.55	-385.951	-388.011	-4224.42	-4175.39	P105550806	-58.1906	-6	guanine	4FE5
230	P105550806	-365.15	-387.483	-387.987	-4200.78	-4151.15	P105550806	-55.362	-6	guanine	4FE5
231	P105550806	-355.703	-370.506	-368.439	-4277.34	-4226.05	P105550806	-52.9795	-6	guanine	4FE5
232	P105620882	-378.237	-412.512	-425.946	-4777.72	-4675.75	P105620882	-52.1024	-6	guanine	4FE5
233	P105620882	-377.204	-413.607	-428.518	-4777.45	-4678.15	P105620882	-51.4543	-6	guanine	4FE5
234	P105620882	-380.619	-414.041	-428.076	-4788.83	-4686.59	P105620882	-50.7469	-6	guanine	4FE5
235	P105948661	-131.932	-140.007	-140.131	-2602.8	-2571.38	P105948661	-51.3911	-6	guanine	4FE5
236	P105948661	-133.459	-141.458	-141.138	-2661.19	-2631.6	P105948661	-51.3004	-6	guanine	4FE5
237	P105948661	-132.54	-140.902	-141.08	-2648.7	-2618.65	P105948661	-51.0975	-6	guanine	4FE5
238	P105994133	-203.105	-204.497	-213.668	-421.91	-333.84	P105994133	-30.2985	-6	guanine	4FE5
239	P105994133	-201.348	-202.134	-212.677	-421.91	-333.84	P105994133	-29.7427	-6	guanine	4FE5
240	P105994133	-210.79	-210.511	-220.069	-471.39	-373.11	P105994133	-28.928	-6	guanine	4FE5
241	P106975142	-272.648	-277.071	-284.376	-1652.34	-1586.18	P106975142	-26.8243	-6	guanine	4FE5
