compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
396	P108835938	-200.509	-212.545	-219.24
397	P108849754	-152.14	-151.641	-156.45
398	P108849754	-156.468	-171.103	-171.72
399	P108849754	-160.539	-173.618	-171.586
400	P108873072	-139.584	-140.138	-143.761
401	P108873072	-138.196	-138.759	-140.802
402	P108873072	-136.979	-141.753	-141.673
403	P108880371	-140.635	-143.788	-143.211
404	P108880371	-131.585	-136.435	-135.522
405	P108880371	-140.364	-145.477	-142.739
406	P109008739	-163.733	-159.139	-169.589
407	P109008739	-180.448	-174.89	-185.79
408	P109008739	-168.59	-163.073	-174.051
409	P109016262	-182.743	-183.716	-189.422
410	P109016262	-217.737	-237.147	-236.002
411	P109016262	-191.054	-198.506	-195.424
412	P109016272	-182.264	-188.669	-186.514
413	P109016272	-181.759	-188.292	-186.555
414	P109016272	-182.678	-188.497	-186.554
415	P109028091	-293.953	-300.145	-305.254
416	P109028091	-264.888	-270.429	-273.707
417	P109028091	-260.405	-263.924	-262.482
418	P109028525	-359.456	-358.434	-367.592
419	P109028525	-369.507	-381.911	-386.941
420	P109028525	-381.939	-394.944	-407.998
421	P109035732	-381.078	-390.765	-387.798
422	P109035732	-396.389	-413.737	-411.763
423	P109035732	-403.507	-421.606	-431.586
424	P109074726	-302.031	-302.237	-308.42
425	P109074726	-233.523	-241.944	-241.718
426	P109074726	-259.397	-262.346	-268.824
427	P109078188	-280.482	-305.079	-302.792
428	P109078188	-284.669	-312.322	-311.099
429	P109078188	-291.118	-319.834	-319.39
430	P109096330	-312.231	-319.357	-311.519
431	P109096330	-333.126	-335.807	-335.777
432	P109096330	-354.617	-364.232	-375.534
433	P109216694	-136.353	-142.203	-144.947
434	P109216694	-129.726	-128.497	-133.666
435	P109216694	-111.146	-112.569	-117.499
436	P109288769	-207.846	-228.725	-230.341
437	P109288769	-166.461	-180.598	-184.492
438	P109288769	-172.951	-181.35	-185.508
439	P109291663	-150.111	-156.778	-157.739
440	P109291663	-152.734	-154.449	-156.472
441	P109291663	-154.422	-160.336	-160.414
442	P109300033	-233.326	-245.758	-243.118
443	P109300033	-219.379	-224.795	-236.851
444	P109300033	-235.387	-237.964	-249.243
445	P109306990	-135.843	-136.13	-142.974
446	P109306990	-137.747	-141.645	-146.02
447	P109306990	-136.55	-137.384	-143.189
448	P109342622	-134.424	-144.224	-136.609
449	P109342622	-136.842	-144.717	-136.656
450	P109342622	-139.019	-144.419	-145.652
451	P109346611	-57.408	-55.472	-60.742
452	P109346611	-50.264	-47.537	-50.953
453	P109346611	-49.896	-50.881	-53.301
454	P109365157	-245.834	-273.237	-273.554
455	P109365157	-220.076	-246.898	-244.669
456	P109365157	-220.262	-247.293	-245.703
457	P109405238	-124.078	-133.186	-128.986
458	P109405238	-131.923	-132.938	-133.367
459	P109405238	-123.997	-133.619	-127.952
460	P109413481	-165.316	-171.685	-168.646
461	P109413481	-162.717	-167.232	-164.682
462	P109413481	-144.477	-154.008	-152.17
463	P109488982	-194.668	-208.586	-212.413
464	P109488982	-208.055	-222.629	-228.644
465	P109488982	-208.248	-221.54	-228.336
466	P109524007	-157.913	-155.641	-158.248
467	P109524007	-157.242	-155.021	-158.113
468	P109524007	-165.062	-171.052	-174.908
469	P109525104	-146.933	-151.832	-152.452
470	P109525104	-147.903	-152.685	-150.691
471	P109525104	-146.646	-152.319	-151.627
472	P109557588	-157.795	-159.552	-160.159
473	P109557588	-154.063	-157.179	-157.856
474	P109557588	-160.317	-161.806	-164.381
475	P109600692	-132.88	-138.313	-136.315
476	P109600692	-158.52	-165.166	-163.892
477	P109600692	-153.858	-164.239	-159.812
478	P109602731	-186.642	-192.959	-193.115
479	P109602731	-190.935	-206.076	-204.869
480	P109602731	-184.158	-200.34	-200.807
481	P109615814	-190.4	-193.072	-197.248
482	P109615814	-200.654	-202.942	-207.235
483	P109615814	-190.94	-192.921	-197.012
484	P109800978	-206.717	-221.339	-218.882
485	P109800978	-205.611	-216.013	-215.257
486	P109800978	-239.569	-250.3	-248.574
487	P109801753	-181.101	-185.115	-188.637
488	P109801753	-183.011	-184.271	-185.226
489	P109801753	-170.611	-167.277	-173.809
490	P110017389	-173.691	-172.849	-175.084
491	P110017389	-172.918	-174.601	-173.992
