compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
190	P100730401	-268.909	-283.134	-279.914	-1405.92	-1366.56	P100730401	-77.936	-6	FMN	6BFB
191	P100730401	-271.567	-279.857	-277.552	-1895.96	-1841.1	P100730401	-76.9927	-6	FMN	6BFB
192	P100730401	-261.749	-282.819	-276.874	-1454.67	-1384.62	P100730401	-76.635	-6	FMN	6BFB
193	P100904886	-240.512	-259.384	-264.817	-2297.08	-2255.86	P100904886	-91.6109	-6	FMN	6BFB
194	P100904886	-242.049	-252.311	-258.243	-2229.67	-2189.93	P100904886	-87.3383	-6	FMN	6BFB
195	P100904886	-238.631	-247.33	-249.154	-1623.94	-1554.32	P100904886	-86.0792	-6	FMN	6BFB
196	P10167152	-235.161	-251.222	-247.71	-1904.36	-1889.19	P10167152	-93.5968	-6	FMN	6BFB
197	P10167152	-250.135	-252.761	-254.059	-1901.42	-1877.27	P10167152	-93.5005	-6	FMN	6BFB
198	P10167152	-246.575	-252.916	-253.014	-1898.39	-1875.12	P10167152	-93.3636	-6	FMN	6BFB
199	P10192443	-286.017	-301.403	-306.862	-2325.89	-2341.68	P10192443	-100.736	-6	FMN	6BFB
200	P10192443	-278.736	-289.813	-298.928	-2105.18	-2118.57	P10192443	-97.5067	-6	FMN	6BFB
201	P10192443	-273.677	-283.78	-293.9	-2276.85	-2289.5	P10192443	-96.7091	-6	FMN	6BFB
202	P10217508	-200.784	-205.18	-208.973	-1945.56	-1930.31	P10217508	-88.1216	-6	FMN	6BFB
203	P10217508	-205.66	-205.795	-213.612	-1972.64	-1960.48	P10217508	-87.1	-6	FMN	6BFB
204	P10217508	-202.924	-205.564	-206.675	-1952.15	-1937.68	P10217508	-86.9363	-6	FMN	6BFB
205	P102454077	-238.639	-249.51	-252.257	-1691.65	-1619.11	P102454077	-80.3238	-6	FMN	6BFB
206	P102454077	-238.86	-249.077	-252.573	-1675.93	-1602.6	P102454077	-80.1511	-6	FMN	6BFB
207	P102454077	-239.164	-251.849	-255.165	-1929.57	-1841.19	P102454077	-77.6877	-6	FMN	6BFB
208	P10246488	-378.635	-403.405	-417.489	-1929.38	-1941.26	P10246488	-85.9566	-6	FMN	6BFB
209	P10246488	-376.566	-394.354	-408.837	-1941.22	-1944.79	P10246488	-85.479	-6	FMN	6BFB
210	P10246488	-377.778	-397.47	-410.486	-1909.35	-1923.89	P10246488	-85.2897	-6	FMN	6BFB
211	P10283076	-229.809	-237.048	-246.949	-1530.01	-1492.87	P10283076	-78.5015	-6	FMN	6BFB
212	P10283076	-230.116	-240.271	-250.111	-1534.05	-1496.86	P10283076	-78.124	-6	FMN	6BFB
213	P10283076	-235.246	-247.999	-256.539	-1635.02	-1596.99	P10283076	-76.8621	-6	FMN	6BFB
214	P102910173	-188.393	-201.992	-213.082	-228.36	-179.82	P102910173	-87.7073	-6	FMN	6BFB
215	P102910173	-179.682	-187.473	-190.196	-453.42	-409.64	P102910173	-84.0708	-6	FMN	6BFB
216	P102910173	-180.401	-188.035	-188.564	-660.15	-601.17	P102910173	-83.1428	-6	FMN	6BFB
217	P103049697	-181.094	-200.037	-200.465	-2087.64	-2047.88	P103049697	-82.2835	-6	FMN	6BFB
218	P103049697	-197.184	-205.775	-211.63	-2231.98	-2191.77	P103049697	-81.6886	-6	FMN	6BFB
219	P103049697	-205.948	-229.33	-227.883	-2598.31	-2547.49	P103049697	-79.4903	-6	FMN	6BFB
220	P103381935	-245.426	-253.827	-250.407	-1259.7	-1179.72	P103381935	-77.3381	-6	FMN	6BFB
221	P103381935	-253.747	-263.331	-259.362	-1292.85	-1216.28	P103381935	-75.6758	-6	FMN	6BFB
222	P103381935	-255.585	-257.983	-258.847	-1352.3	-1278.36	P103381935	-75.361	-6	FMN	6BFB
223	P103725505	-224.651	-231.302	-240.929	-1554.87	-1518.76	P103725505	-88.1351	-6	FMN	6BFB
224	P103725505	-224.424	-234.789	-241.971	-1406.93	-1369.61	P103725505	-84.1049	-6	FMN	6BFB
225	P103725505	-220.702	-227.711	-230.287	-1343.61	-1292.4	P103725505	-81.8498	-6	FMN	6BFB
226	P104005248	-390.947	-410.113	-413.883	-1854.21	-1811.39	P104005248	-86.9996	-6	FMN	6BFB
227	P104005248	-390.991	-410.382	-420.626	-1574.24	-1523.41	P104005248	-82.7562	-6	FMN	6BFB
228	P104005248	-359.417	-390.478	-390.799	-1504.73	-1455.84	P104005248	-81.3001	-6	FMN	6BFB
229	P104005257	-387.441	-388.696	-405.262	-1208.81	-1178.32	P104005257	-78.2455	-6	FMN	6BFB
230	P104005257	-400.403	-413.239	-423.224	-1586.81	-1525.14	P104005257	-75.7316	-6	FMN	6BFB
231	P104005257	-383.526	-390.444	-405.459	-1264.66	-1227.78	P104005257	-75.5001	-6	FMN	6BFB
232	P104005261	-399.212	-410.507	-420.623	-1254.81	-1219.2	P104005261	-81.2828	-6	FMN	6BFB
233	P104005261	-390.579	-402.282	-413.317	-1357.53	-1352.5	P104005261	-81.195	-6	FMN	6BFB
234	P104005261	-387.024	-394.148	-407.629	-1363.05	-1358.44	P104005261	-80.852	-6	FMN	6BFB
